state,AK,AK,AK,AK,AK,AK,AK,AK,AK,AK,AK,AK,AK,AK,AK,AK,AK,AK,AK,AK,AK,AK,AK,AK,AL,AL,AL,AL,AL,AL,AL,AL,AL,AL,AL,AL,AL,AL,AL,AL,AL,AL,AL,AL,AL,AL,AL,AL,AR,AR,AR,AR,AR,AR,AR,AR,AR,AR,AR,AR,AR,AR,AR,AR,AR,AR,AR,AR,AR,AR,AR,AR,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CA,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CO,CT,CT,CT,CT,CT,CT,CT,CT,CT,CT,CT,CT,CT,CT,CT,CT,CT,CT,CT,CT,CT,CT,CT,CT,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FL,FW,FW,FW,FW,FW,FW,FW,FW,FW,FW,FW,FW,FW,FW,FW,FW,FW,FW,FW,FW,FW,FW,FW,FW,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,GA,GL,GL,GL,GL,GL,GL,GL,GL,GL,GL,GL,GL,GL,GL,GL,GL,GL,GL,GL,GL,GL,GL,GL,GL,HI,HI,HI,HI,HI,HI,HI,HI,HI,HI,HI,HI,HI,HI,HI,HI,HI,HI,HI,HI,HI,HI,HI,HI,IA,IA,IA,IA,IA,IA,IA,IA,IA,IA,IA,IA,IA,IA,IA,IA,IA,IA,IA,IA,IA,IA,IA,IA,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IL,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,IN,KS,KS,KS,KS,KS,KS,KS,KS,KS,KS,KS,KS,KS,KS,KS,KS,KS,KS,KS,KS,KS,KS,KS,KS,KY,KY,KY,KY,KY,KY,KY,KY,KY,KY,KY,KY,KY,KY,KY,KY,KY,KY,KY,KY,KY,KY,KY,KY,LA,LA,LA,LA,LA,LA,LA,LA,LA,LA,LA,LA,LA,LA,LA,LA,LA,LA,LA,LA,LA,LA,LA,LA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MA,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,MD,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,ME,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MI,MN,MN,MN,MN,MN,MN,MN,MN,MN,MN,MN,MN,MN,MN,MN,MN,MN,MN,MN,MN,MN,MN,MN,MN,MO,MO,MO,MO,MO,MO,MO,MO,MO,MO,MO,MO,MO,MO,MO,MO,MO,MO,MO,MO,MO,MO,MO,MO,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NH,NH,NH,NH,NH,NH,NH,NH,NH,NH,NH,NH,NH,NH,NH,NH,NH,NH,NH,NH,NH,NH,NH,NH,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NJ,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NM,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,NY,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OH,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OR,OR,OR,OR,OR,OR,OR,OR,OR,OR,OR,OR,OR,OR,OR,OR,OR,OR,OR,OR,OR,OR,OR,OR,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PL,PL,PL,PL,PL,PL,PL,PL,PL,PL,PL,PL,PL,PL,PL,PL,PL,PL,PL,PL,PL,PL,PL,PL,RI,RI,RI,RI,RI,RI,RI,RI,RI,RI,RI,RI,RI,RI,RI,RI,RI,RI,RI,RI,RI,RI,RI,RI,RK,RK,RK,RK,RK,RK,RK,RK,RK,RK,RK,RK,RK,RK,RK,RK,RK,RK,RK,RK,RK,RK,RK,RK,SC,SC,SC,SC,SC,SC,SC,SC,SC,SC,SC,SC,SC,SC,SC,SC,SC,SC,SC,SC,SC,SC,SC,SC,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SE,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TN,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,TX,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VT,VT,VT,VT,VT,VT,VT,VT,VT,VT,VT,VT,VT,VT,VT,VT,VT,VT,VT,VT,VT,VT,VT,VT,WA,WA,WA,WA,WA,WA,WA,WA,WA,WA,WA,WA,WA,WA,WA,WA,WA,WA,WA,WA,WA,WA,WA,WA,WI,WI,WI,WI,WI,WI,WI,WI,WI,WI,WI,WI,WI,WI,WI,WI,WI,WI,WI,WI,WI,WI,WI,WI,WV,WV,WV,WV,WV,WV,WV,WV,WV,WV,WV,WV,WV,WV,WV,WV,WV,WV,WV,WV,WV,WV,WV,WV,WY,WY,WY,WY,WY,WY,WY,WY,WY,WY,WY,WY,WY,WY,WY,WY,WY,WY,WY,WY,WY,WY,WY,WY
ind,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ST,STACCOMD,STADMINWAST,STAGR,STARTENTREC,STCONST,STDURMAN,STEDCAT,STFININS,STGOV,STHLTHSOCASS,STINFO,STMAN,STMIN,STMNGCOENTPR,STNDURMAN,STOTHSERVE,STPI,STPROBUS,STRERENTLEA,STRETAIL,STTRANSWARE,STUTIL,STWHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,AK,AKACCOMD,AKADMINWAST,AKAGR,AKARTENTREC,AKCONST,AKDURMAN,AKEDCAT,AKFININS,AKGOV,AKHLTHSOCASS,AKINFO,AKMAN,AKMIN,AKMNGCOENTPR,AKNDURMAN,AKOTHSERVE,AKPI,AKPROBUS,AKRERENTLEA,AKRETAIL,AKTRANSWARE,AKUTIL,AKWHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,ST,STACCOMD,STADMINWAST,STAGR,STARTENTREC,STCONST,STDURMAN,STEDCAT,STFININS,STGOV,STHLTHSOCASS,STINFO,STMAN,STMIN,STMNGCOENTPR,STNDURMAN,STOTHSERVE,STPI,STPROBUS,STRERENTLEA,STRETAIL,STTRANSWARE,STUTIL,STWHOLE,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,NG,NGACCOMD,NGADMINWAST,NGAGR,NGARTENTREC,NGCONST,NGDURMAN,NGEDCAT,NGFININS,NGGOV,NGHLTHSOCASS,NGINFO,NGMAN,NGMIN,NGMNGCOENTPR,NGNDURMAN,NGOTHSERVE,NGPI,NGPROBUS,NGRERENTLEA,NGRETAIL,NGTRANSWARE,NGUTIL,NGWHOLE,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,NS,NSACCOMD,NSADMINWAST,NSAGR,NSARTENTREC,NSCONST,NSDURMAN,NSEDCAT,NSFININS,NSGOV,NSHLTHSOCASS,NSINFO,NSMAN,NSMIN,NSMNGCOENTPR,NSNDURMAN,NSOTHSERVE,NSPI,NSPROBUS,NSRERENTLEA,NSRETAIL,NSTRANSWARE,NSUTIL,NSWHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,MT,MTACCOMD,MTADMINWAST,MTAGR,MTARTENTREC,MTCONST,MTDURMAN,MTEDCAT,MTFININS,MTGOV,MTHLTHSOCASS,MTINFO,MTMAN,MTMIN,MTMNGCOENTPR,MTNDURMAN,MTOTHSERVE,MTPI,MTPROBUS,MTRERENTLEA,MTRETAIL,MTTRANSWARE,MTUTIL,MTWHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ST,STACCOMD,STADMINWAST,STAGR,STARTENTREC,STCONST,STDURMAN,STEDCAT,STFININS,STGOV,STHLTHSOCASS,STINFO,STMAN,STMIN,STMNGCOENTPR,STNDURMAN,STOTHSERVE,STPI,STPROBUS,STRERENTLEA,STRETAIL,STTRANSWARE,STUTIL,STWHOLE,ST,STACCOMD,STADMINWAST,STAGR,STARTENTREC,STCONST,STDURMAN,STEDCAT,STFININS,STGOV,STHLTHSOCASS,STINFO,STMAN,STMIN,STMNGCOENTPR,STNDURMAN,STOTHSERVE,STPI,STPROBUS,STRERENTLEA,STRETAIL,STTRANSWARE,STUTIL,STWHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE,ACCOMD,ADMINWAST,AGR,ARTENTREC,CONST,DURMAN,EDCAT,FININS,GOV,HLTHSOCASS,INFO,MAN,MIN,MNGCOENTPR,NDURMAN,OTHSERVE,PI,PROBUS,RERENTLEA,RETAIL,TOTAL,TRANSWARE,UTIL,WHOLE
