0,ALA,ALB,ALC,ALF,ALG,ALJ,ALK,ALL,ALM,ALO,ALR,ATA,ATB,ATC,ATF,ATG,ATJ,ATK,ATL,ATM,ATO,ATR,BAA,BAB,BAC,BAF,BAG,BAJ,BAK,BAL,BAM,BAO,BAR,BEA,BEB,BEF,BEG,BEJ,BEK,BEL,BEM,BEO,BER,BGA,BGB,BGC,BGF,BGG,BGJ,BGK,BGL,BGM,BGO,BGR,CHA,CHB,CHC,CHF,CHG,CHJ,CHK,CHL,CHM,CHO,CHR,CYA,CYB,CYC,CYF,CYG,CYJ,CYK,CYL,CYM,CYO,CYR,CZA,CZB,CZC,CZF,CZG,CZJ,CZK,CZL,CZM,CZO,CZR,DEA,DEB,DEC,DEF,DEG,DEJ,DEK,DEL,DEM,DEO,DER,DKA,DKB,DKC,DKF,DKG,DKJ,DKK,DKL,DKM,DKO,DKR,EEA,EEB,EEC,EEF,EEG,EEJ,EEK,EEL,EEM,EEO,EER,ELA,ELB,ELC,ELF,ELG,ELJ,ELK,ELL,ELM,ELO,ELR,ESA,ESB,ESC,ESF,ESG,ESJ,ESK,ESL,ESM,ESO,ESR,FIA,FIB,FIC,FIF,FIG,FIJ,FIK,FIL,FIM,FIO,FIR,FRA,FRB,FRC,FRF,FRG,FRJ,FRK,FRL,FRM,FRO,FRR,HRA,HRB,HRC,HRF,HRG,HRJ,HRK,HRL,HRM,HRO,HRR,HUA,HUB,HUC,HUF,HUG,HUJ,HUK,HUL,HUM,HUO,HUR,IEA,IEB,IEC,IEF,IEG,IEJ,IEK,IEL,IEM,IEO,IER,ITA,ITB,ITC,ITF,ITG,ITJ,ITK,ITL,ITM,ITO,ITR,LTA,LTB,LTC,LTF,LTG,LTJ,LTK,LTL,LTM,LTO,LTR,LUA,LUB,LUC,LUF,LUG,LUJ,LUK,LUL,LUM,LUO,LUR,LVA,LVB,LVC,LVF,LVG,LVJ,LVK,LVL,LVM,LVO,LVR,MKA,MKB,MKC,MKF,MKG,MKJ,MKK,MKL,MKM,MKO,MKR,MTA,MTB,MTC,MTF,MTG,MTJ,MTK,MTL,MTM,MTO,MTR,NLA,NLB,NLC,NLF,NLG,NLJ,NLK,NLL,NLM,NLO,NLR,NOA,NOB,NOC,NOF,NOG,NOJ,NOK,NOL,NOM,NOO,NOR,PLA,PLB,PLC,PLF,PLG,PLJ,PLK,PLL,PLM,PLO,PLR,PTA,PTB,PTC,PTF,PTG,PTJ,PTK,PTL,PTM,PTO,PTR,ROA,ROB,ROC,ROF,ROG,ROJ,ROK,ROL,ROM,ROO,ROR,RSA,RSB,RSC,RSF,RSG,RSJ,RSK,RSL,RSM,RSO,RSR,SEA,SEB,SEC,SEF,SEG,SEJ,SEK,SEL,SEM,SEO,SER,SIA,SIB,SIC,SIF,SIG,SIJ,SIK,SIL,SIM,SIO,SIR,SKA,SKB,SKC,SKF,SKG,SKJ,SKK,SKL,SKM,SKO,SKR,TRA,TRB,TRC,TRF,TRG,TRJ,TRK,TRL,TRM,TRO,TRR,UKA,UKB,UKC,UKF,UKG,UKJ,UKK,UKL,UKM,UKO,UKR,XKA,XKB,XKF,XKG,XKK,XKL,XKO,XKR
1983-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5995.566666666667,32478.16666666666,27807.3,9161.166666666666,24682.600000000002,5387.8,6123.866666666666,11111.766666666668,13140.5,29078.833333333332,3299.866666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.35,4920.15,1856.1999999999998,662.8,2862.95,440.0,597.6500000000001,920.4,434.5,2674.5,285.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5552.3,31955.06666666667,27434.63333333333,9266.233333333334,25110.86666666667,5361.566666666667,6159.066666666667,11094.0,13019.666666666666,28597.8,3293.3666666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.35,5283.5,2000.0,714.2,3138.15,456.75,631.55,992.5,495.15,2766.8,296.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5565.633333333334,31093.899999999998,26607.36666666667,9044.533333333335,24670.900000000005,5422.666666666667,6409.266666666666,11234.333333333334,12759.533333333335,28865.5,3269.566666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.6500000000001,5322.1,1923.8,719.2,3091.6499999999996,476.54999999999995,649.3,1028.75,492.95000000000005,2902.2,307.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5563.7,33205.666666666664,28288.733333333334,9083.800000000001,26120.066666666666,5567.833333333333,6678.2,11553.200000000003,13211.633333333331,29530.899999999998,3199.7000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.95000000000005,5858.25,2247.35,795.35,3216.1499999999996,508.9,693.0,1061.65,540.25,2963.8,319.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5552.8,33938.666666666664,28808.2,9104.8,26566.8,5735.7,6821.833333333333,11964.366666666667,13436.0,30522.033333333336,3405.533333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.15000000000003,6208.85,2339.45,791.8,3289.15,546.05,597.05,1087.25,645.8,3050.7,330.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5578.466666666667,34009.933333333334,28990.433333333334,9422.133333333333,27535.93333333333,5824.666666666667,7031.333333333333,12289.133333333333,13771.633333333331,31124.13333333333,3438.066666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.0,6309.700000000001,2396.1,765.95,3453.65,530.05,584.1,1115.1999999999998,619.2,3113.25,332.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5699.3,33306.066666666666,28373.3,9119.966666666667,26893.366666666665,6040.400000000001,7242.566666666667,12478.866666666667,13528.300000000001,31392.7,3453.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.8499999999999,6401.45,2190.75,758.8,3389.6,545.9,610.25,1134.5,648.8,3141.7,329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5832.366666666666,35852.23333333333,30416.3,9294.333333333334,28254.86666666667,6392.066666666667,7522.600000000001,12867.166666666666,14182.066666666666,32299.899999999998,3506.066666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.25,6791.75,2331.8,815.9000000000001,3269.55,570.15,657.7,1154.15,737.7,3175.0,337.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5955.566666666667,36872.96666666667,31062.266666666666,8977.533333333333,28238.166666666668,6515.533333333333,7690.966666666667,13198.366666666667,14297.4,33016.066666666666,3690.133333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.65000000000003,7080.0,2442.35,875.95,3268.75,628.5999999999999,709.6500000000001,1164.35,791.75,3322.55,364.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6029.266666666667,37388.36666666667,31856.63333333333,9515.333333333334,29194.100000000002,6638.100000000001,7845.833333333333,13441.566666666666,14735.1,33233.96666666667,3711.2666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.84999999999997,6643.299999999999,2435.95,832.55,3411.85,608.65,652.0,1151.5,730.3499999999999,3359.2,369.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6116.599999999999,36295.73333333333,30900.433333333334,9591.366666666667,28526.333333333332,6842.066666666666,8015.3,13641.066666666666,14804.666666666666,33670.299999999996,3747.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.75,6663.25,2394.6,867.35,3959.55,620.25,685.1,1159.85,791.5999999999999,3384.4,374.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6319.2,38733.166666666664,32940.333333333336,10325.466666666667,30286.899999999998,7274.366666666666,8357.9,14155.300000000001,15849.633333333333,35100.833333333336,3814.2666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.8499999999999,6964.05,2551.5,906.2,4089.45,611.1,726.95,1163.4499999999998,823.6,3386.15,378.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6453.400000000001,39841.36666666667,33783.46666666667,10551.133333333333,30644.100000000002,7580.333333333333,8461.199999999999,14585.833333333334,16443.899999999998,36608.4,4062.933333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.75,6027.95,2278.6,898.95,3701.8,621.3,862.25,1108.4,812.6,3497.75,381.54999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6176.766666666667,38997.6,33432.4,11033.6,31287.2,7590.599999999999,8307.233333333334,14520.1,16726.600000000002,35700.50000000001,3988.1999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.3,4399.65,2386.7,969.45,3803.8500000000004,631.7,785.05,1077.65,862.35,3373.3,372.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6353.466666666667,37492.23333333333,32133.033333333336,10946.766666666668,30526.63333333333,7744.233333333334,8474.8,14604.433333333334,16522.600000000002,35570.566666666666,3941.0333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.25,4286.05,2313.6499999999996,903.45,3728.0,600.8,805.9000000000001,1014.2,789.4000000000001,3292.45,364.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6447.2,39692.36666666666,33819.06666666667,11643.766666666668,32275.833333333332,8073.433333333334,8799.566666666666,15205.733333333332,17290.866666666665,36494.73333333334,4037.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.8,4910.5,2338.8,942.4,3823.1499999999996,583.5,870.0,1007.65,820.4,3225.6,363.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6367.733333333334,39199.46666666667,33125.36666666666,11123.766666666668,31288.93333333333,8056.566666666667,8667.333333333334,15422.400000000001,16963.3,36280.23333333334,4127.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.25,4771.6,2304.4,941.95,3510.25,612.75,1021.45,951.65,765.65,3393.3500000000004,373.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6252.400000000001,39061.700000000004,33561.899999999994,11619.300000000001,32475.400000000005,8120.900000000001,8702.166666666666,15872.266666666668,17366.2,36370.200000000004,4138.400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.4,4756.85,2358.65,1033.1,3707.55,645.55,1034.15,1009.3,859.0,3582.55,386.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6260.599999999999,37868.73333333333,32564.833333333332,11661.466666666667,31922.5,8223.599999999999,8704.5,16230.766666666668,17251.600000000002,36541.73333333334,4174.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.2,4779.9,2410.6499999999996,985.15,3764.45,656.3,1083.6,1033.3,800.1500000000001,3658.3999999999996,394.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6150.399999999999,40343.46666666667,34546.166666666664,12159.533333333333,33935.8,8420.5,8848.800000000001,16747.333333333332,18117.5,37697.03333333333,4192.066666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.4,5002.45,2516.6,1083.0500000000002,3964.55,697.75,1158.75,1040.5500000000002,880.45,3578.25,390.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6025.166666666667,40966.4,34992.46666666667,12166.333333333334,33424.03333333333,8415.800000000001,8950.699999999999,17134.86666666667,18566.333333333332,37800.76666666667,4274.466666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.75,4845.0,2515.25,1123.2,3943.55,682.75,1005.9000000000001,1139.25,946.0999999999999,3730.0,413.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5976.866666666668,41088.63333333333,35481.200000000004,12839.066666666666,34846.200000000004,8426.699999999999,9108.333333333334,17570.833333333332,19279.933333333334,38062.56666666667,4401.200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.70000000000005,4733.7,2620.45,1175.45,4166.0,716.15,1205.5500000000002,1211.0,920.8,3888.75,428.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6113.366666666666,39897.6,34333.1,12772.433333333334,34593.833333333336,8533.699999999999,9430.300000000001,17892.5,19306.866666666665,38029.799999999996,4371.133333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.55,4520.4,2428.85,1155.85,4008.8500000000004,725.35,1054.15,1234.75,880.2,3937.55,433.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6452.900000000001,42482.1,36306.03333333333,13070.6,35923.06666666667,8809.033333333333,9947.233333333334,18310.266666666666,19984.3,38466.166666666664,4327.666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.05,4907.799999999999,2765.3,1218.35,4228.95,732.75,1012.0,1260.7,921.0,3912.0,434.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
