0,BEA,BEB,BEF,BEG,BEJ,BEK,BEL,BEM,BEO,BER,BGA,BGB,BGF,BGG,BGJ,BGK,BGL,BGM,BGO,BGR,CZA,CZB,CZF,CZG,CZJ,CZK,CZL,CZM,CZO,CZR,DKA,DKB,DKF,DKG,DKJ,DKK,DKL,DKM,DKO,DKR,DEA,DEB,DEF,DEG,DEJ,DEK,DEL,DEM,DEO,DER,EEA,EEB,EEF,EEG,EEJ,EEK,EEL,EEM,EEO,EER,IEA,IEB,IEF,IEG,IEJ,IEK,IEL,IEM,IEO,IER,ELA,ELB,ELF,ELG,ELJ,ELK,ELL,ELM,ELO,ELR,ESA,ESB,ESF,ESG,ESJ,ESK,ESL,ESM,ESO,ESR,FRA,FRB,FRF,FRG,FRJ,FRK,FRL,FRM,FRO,FRR,HRA,HRB,HRF,HRG,HRJ,HRK,HRL,HRM,HRO,HRR,ITA,ITB,ITF,ITG,ITJ,ITK,ITL,ITM,ITO,ITR,CYA,CYB,CYF,CYG,CYJ,CYK,CYL,CYM,CYO,CYR,LVA,LVB,LVF,LVG,LVJ,LVK,LVL,LVM,LVO,LVR,LTA,LTB,LTF,LTG,LTJ,LTK,LTL,LTM,LTO,LTR,LUA,LUB,LUF,LUG,LUJ,LUK,LUL,LUM,LUO,LUR,HUA,HUB,HUF,HUG,HUJ,HUK,HUL,HUM,HUO,HUR,MTA,MTB,MTF,MTG,MTJ,MTK,MTL,MTM,MTO,MTR,NLA,NLB,NLF,NLG,NLJ,NLK,NLL,NLM,NLO,NLR,ATA,ATB,ATF,ATG,ATJ,ATK,ATL,ATM,ATO,ATR,PLA,PLB,PLF,PLG,PLJ,PLK,PLL,PLM,PLO,PLR,PTA,PTB,PTF,PTG,PTJ,PTK,PTL,PTM,PTO,PTR,ROA,ROB,ROF,ROG,ROJ,ROK,ROL,ROM,ROO,ROR,SIA,SIB,SIF,SIG,SIJ,SIK,SIL,SIM,SIO,SIR,SKA,SKB,SKF,SKG,SKJ,SKK,SKL,SKM,SKO,SKR,FIA,FIB,FIF,FIG,FIJ,FIK,FIL,FIM,FIO,FIR,SEA,SEB,SEF,SEG,SEJ,SEK,SEL,SEM,SEO,SER,UKA,UKB,UKF,UKG,UKJ,UKK,UKL,UKM,UKO,UKR,ZTX
2000-01-01,698.5,12887.5,2825.0,10591.5,2161.0,3509.0,5215.0,5877.5,11166.5,1211.0,303.45,629.1500000000002,130.95,551.15,85.35,70.25,334.7000000000001,104.45,493.65,63.7,413.3,4392.499999999999,850.0333333333333,2941.1,573.8000000000002,423.3,1210.1,860.6333333333333,1997.5666666666666,359.5333333333333,910.65,8088.549999999998,2061.35,7391.65,1669.9,1800.6,3214.600000000001,2412.4,8238.2,1245.4,4807.0,119740.0,22784.0,73514.5,20997.5,24105.0,52065.5,50855.5,79666.5,20499.0,63.95,288.65,64.6,311.35,67.15,49.1,159.14999999999995,60.55,186.55,32.25,715.7,5912.75,1637.9,4141.799999999998,1901.35,1692.0500000000004,1578.3,1461.7,3030.45,500.7,1956.35,4264.35,2262.0,8118.5,1167.6999999999996,1375.0500000000004,3475.4,1424.4,5191.4,1216.0,5750.0,30414.0,13982.5,32793.5,6081.0,6068.5,8310.0,8661.5,22274.5,5445.0,7745.666666666668,62563.66666666666,15241.333333333336,58486.33333333334,16795.333333333332,13403.0,35233.333333333336,38400.333333333336,68439.0,9262.666666666666,284.65,1169.2,185.25,832.2,197.25,214.75,464.3,195.9,862.8,113.45,4319.266666666666,61457.19999999999,12825.133333333333,56749.2,11554.200000000004,13092.1,28136.86666666667,24856.6,41326.6,9568.966666666667,97.73333333333336,275.8,180.7,661.7666666666668,90.36666666666667,172.4333333333333,150.8,181.66666666666663,439.83333333333326,85.96666666666665,78.66666666666667,354.39999999999986,92.3,474.83333333333326,92.4,65.96666666666665,120.53333333333336,88.16666666666669,285.1,42.6,129.43333333333334,577.7666666666668,118.5,650.1,118.03333333333336,47.9,175.86666666666667,96.1,439.4,59.3,30.43333333333333,633.8666666666667,298.7,876.2000000000003,293.5333333333333,1434.7666666666667,432.5333333333333,338.8666666666667,638.5,89.0,553.0,2725.1666666666665,441.4,1728.55,535.9,418.9,912.6,674.55,1798.6999999999996,321.35,21.65,219.3,54.3,247.85,40.45,39.7,52.6,57.85,150.8,26.7,2524.2,18805.9,5385.05,20076.65,4346.45,7227.65,8005.85,12919.15,17034.6,2405.7,831.8,11055.15,3068.05,10558.9,1586.9,2516.95,3766.2,2933.35,8289.05,1276.05,1320.75,9372.1,2551.55,10249.9,1307.75,1513.75,2535.15,2448.3,5997.700000000002,816.45,947.3,5675.049999999998,2110.45,6133.1,975.55,1559.7,2139.1,1736.3000000000004,5269.65,627.95,665.15,2119.25,360.85,1764.3,444.0,398.3,598.3499999999998,268.75,860.95,238.35,158.25,1338.0,297.85,835.35,175.25,240.9,367.85,305.65,735.3,153.8,184.15,1397.5,304.0,1045.65,178.6,109.95,385.25,315.5,661.75,107.4,974.0,8281.333333333334,1574.666666666667,4662.0,1430.666666666667,941.0,2733.6666666666665,1531.0,5349.666666666667,702.0,1215.75,15819.65,2641.8,10082.55,3055.35,2535.65,5760.799999999998,4813.65,12395.3,1520.4499999999996,3399.100000000001,76488.4,22862.2,73151.9,23719.95,20741.5,57761.0,37932.55,62936.55,13489.1,-16140.566666666651
2000-04-01,749.5,13162.0,3037.5,10809.5,2160.5,3558.0,5335.0,6166.0,11481.0,1260.0,339.2999999999999,614.7,146.85000000000005,631.15,98.35,69.94999999999999,357.35,129.64999999999998,493.5,67.0,483.4666666666667,4659.0999999999985,876.8000000000002,3285.7333333333336,587.1666666666666,468.5,1227.7333333333333,879.1,2098.6,381.1333333333334,1070.4,8117.4,2122.2,7662.45,1633.75,1776.25,3413.05,2646.850000000001,8366.65,1236.5,5122.0,122834.5,24620.0,77372.5,21200.0,21730.5,52332.5,49682.5,78684.0,19930.5,67.80000000000001,296.85,75.30000000000003,348.95,71.4,52.0,156.2,68.3,212.15,34.7,865.95,6788.75,1722.5500000000004,4184.799999999998,1861.8,1758.4,1667.6,1474.9499999999996,3115.25,499.9,1943.95,4411.049999999998,2269.6,8616.3,1085.45,1477.6999999999996,3504.2,1389.7,5388.7,1248.75,6228.0,30463.5,15193.5,33703.0,6431.5,6795.0,8630.0,9114.0,23233.5,5710.0,7713.0,62918.66666666666,16041.333333333336,59490.33333333334,16748.666666666668,13827.666666666664,36237.0,39655.0,68515.66666666669,9731.333333333334,290.4,1195.05,247.05,940.6,234.5,214.3,465.4,215.7,863.1500000000002,119.85,6968.333333333332,63632.73333333334,13640.066666666666,60728.03333333332,10817.933333333334,13593.9,28728.2,26138.533333333336,42152.03333333333,9795.5,95.5,278.7,202.13333333333333,755.9333333333334,99.23333333333336,190.9333333333333,154.3,187.6,445.1333333333334,89.06666666666666,103.86666666666667,361.7666666666667,133.9333333333333,520.1,104.0,63.76666666666667,134.0666666666667,113.8,335.5,50.26666666666667,173.76666666666665,627.4,166.5666666666667,742.5333333333334,129.66666666666666,52.2,187.63333333333333,107.7,506.0,67.46666666666665,29.6,655.4,313.43333333333334,897.3000000000002,310.23333333333335,1308.3666666666666,452.06666666666666,356.4666666666667,658.9,93.36666666666667,603.95,2825.9666666666667,531.35,1931.55,541.25,419.2000000000001,936.75,740.15,1872.05,334.2999999999999,22.8,233.25,57.9,282.25,42.6,42.7,52.7,64.55,154.45,25.6,2461.4,18638.45,5578.45,20501.25,4628.25,7124.2,7942.25,13254.45,18374.55,2233.3,965.1,11447.5,3603.2,10724.7,1523.85,2553.5,3801.7,3247.65,8310.05,1285.35,1299.6,9582.7,3054.55,10519.65,1459.4,1952.75,2565.85,2689.75,5366.5,919.05,1030.25,5624.7,2110.45,6247.35,1003.7,1599.2,2166.0,1767.15,5718.35,658.0,961.25,2417.65,461.4,1808.5,472.15,397.05,728.3499999999998,228.5,1009.95,319.5499999999999,169.45,1380.0,308.2,872.95,178.75,225.75,374.1,334.0,787.25,161.55,215.0,1411.8000000000004,315.85,1209.35,183.25,114.6,406.7000000000001,313.7,733.7,113.15,959.6666666666665,8938.666666666666,1757.333333333333,4962.0,1349.0,933.6666666666665,2800.333333333333,1656.333333333333,5440.333333333333,743.0,1219.6,16505.05,2992.9,11165.5,3289.9,2660.85,6348.950000000002,5418.6,12964.95,1682.1999999999996,3548.8,75447.7,23319.4,73312.0,24628.5,20607.85,57974.95,39850.1,64350.75,13577.45,-2465.033333333675
2000-07-01,786.5,12941.0,2840.5,10664.5,2141.0,3569.0,5452.5,6301.0,11073.5,1257.5,540.45,671.35,171.8,718.3499999999998,98.85,77.05000000000003,364.4500000000001,147.05,528.0,63.75,782.5,4600.766666666666,1035.0666666666666,3547.433333333333,636.0666666666667,490.56666666666666,1267.3333333333333,823.1999999999998,2086.1,392.4333333333333,889.6,8326.400000000001,2101.7,7516.15,1626.4,1810.95,3487.05,2578.2,8424.65,1302.15,5241.5,124121.5,25028.5,77100.5,22416.5,19746.5,53184.5,52530.5,81461.5,20783.0,68.55000000000001,296.2999999999999,91.4,344.0499999999999,71.15,56.9,158.65,66.19999999999999,183.35,33.55,660.8499999999998,6705.0,1765.25,4322.049999999998,1931.8,1819.35,1749.5500000000004,1559.9,3212.85,521.25,1937.3,4559.35,2215.7,9529.45,1291.7,1522.15,3548.0,1543.25,5458.05,1231.65,5638.0,29393.0,14290.5,35936.5,6499.5,7035.5,8884.5,8974.0,23728.5,5716.5,7775.666666666668,60479.0,16098.666666666664,59235.66666666666,16602.666666666668,13678.0,37035.333333333336,39441.0,68264.0,9551.666666666666,301.15,1203.6,266.4,1067.6,285.9,212.85,473.4,228.5,978.1,126.4,10547.566666666668,59022.2,13327.533333333333,61162.03333333332,10470.333333333334,13020.133333333333,28603.033333333336,24554.63333333333,42316.1,9946.066666666668,102.1,271.0333333333333,200.66666666666663,773.5,103.43333333333334,152.20000000000005,157.6,189.33333333333331,448.83333333333326,92.3,121.16666666666669,369.3666666666666,158.29999999999995,547.3666666666667,110.96666666666664,68.03333333333335,125.36666666666667,119.16666666666669,317.43333333333334,53.46666666666667,213.6,676.6999999999998,191.16666666666663,761.1999999999998,134.4,64.50000000000001,196.4,106.03333333333336,475.16666666666674,65.93333333333334,39.3,638.7,293.1666666666667,875.6666666666665,314.06666666666666,1382.0666666666666,462.5333333333333,372.5,664.5666666666666,93.40000000000002,730.5,2982.0333333333333,602.75,1980.85,558.5,422.5,967.35,768.15,1898.55,344.7,22.2,239.7,56.9,287.25,45.15,45.1,53.6,69.15,157.3,28.1,2694.65,19188.75,5086.05,20913.2,4502.9,7490.0,8318.85,13349.05,17470.55,2478.35,883.7,11531.3,3705.15,10927.95,1541.6,2629.600000000001,3820.5,3337.4,8315.0,1296.05,1570.75,10313.15,3528.95,11185.0,1454.3,1633.15,2649.5,2686.05,5877.25,872.5999999999998,1015.05,5627.65,2216.7,6474.5,1007.85,1671.2,2150.0,1794.35,5607.35,671.7,1412.3000000000004,2595.75,545.7,1898.25,524.9,349.85,828.6,258.0,1017.0,294.75,157.14999999999995,1354.2,324.65,909.65,182.7,221.2,372.95,356.15,795.4000000000002,156.6,259.95,1452.25,420.25,1202.05,183.65,101.1,398.3,304.35,682.15,103.65,1052.6666666666667,8861.666666666666,1971.333333333333,4990.333333333333,1346.3333333333333,936.6666666666665,2795.0,1593.0,5569.333333333332,735.0,1176.0,15480.65,2880.8,10697.65,3249.75,2627.15,6324.5,4956.1,12922.05,1620.8000000000004,3485.2,75416.75,23405.15,74807.70000000001,25083.7,20351.05,58053.75,41213.95,65464.95,13748.05,-10518.53333333321
2000-10-01,781.5,13301.0,3108.5,11425.5,2330.5,3535.0,5528.0,6625.5,11661.5,1311.5,402.75,707.25,172.05,722.6500000000002,120.75,82.6,396.1,160.15,632.1500000000002,77.1,402.56666666666666,5138.466666666666,1124.9666666666665,3443.4,763.4333333333334,529.6666666666666,1235.0333333333335,1003.3333333333335,2220.2,432.5,959.9,9195.7,2092.3,8031.95,1659.8000000000004,1806.0,3813.25,2863.85,8499.15,1295.2,5003.5,125734.0,25206.5,77712.0,22429.0,18735.0,52275.5,51402.5,85983.5,20661.0,68.05,324.95,93.2,356.1,75.55000000000003,63.45,167.5,72.75,214.1,36.4,502.1,7839.95,1785.9,4088.35,2054.2,1890.65,1778.3000000000004,1689.25,3420.0,527.75,1933.4,4631.25,2251.05,9068.1,1418.1,1469.6999999999996,3573.4,1778.9,5790.8,1293.85,6544.0,30771.5,15698.5,37124.0,6930.0,7131.0,9375.5,10189.5,24952.5,6225.5,7794.666666666668,64626.33333333334,17037.0,61736.66666666666,18308.0,13526.333333333336,38118.333333333336,41281.0,69970.33333333331,9834.0,300.35,1218.1,259.35,1033.25,215.15,220.7,475.8,254.45,919.65,127.9,9795.133333333333,64677.36666666668,13816.066666666666,63959.8,12680.266666666668,14704.166666666664,29607.93333333333,28222.66666666667,50664.53333333333,10194.9,98.76666666666668,274.1666666666667,227.86666666666667,740.4666666666666,99.36666666666667,153.63333333333333,160.1,204.83333333333331,466.9,92.66666666666669,92.5,415.73333333333335,154.29999999999995,567.1333333333333,125.36666666666667,57.2,122.26666666666668,122.76666666666668,383.4666666666667,62.5,188.26666666666665,746.1999999999998,194.73333333333332,800.5,149.0,65.7,210.0666666666667,123.56666666666666,532.5999999999998,70.66666666666667,43.76666666666667,666.0666666666667,334.6333333333333,949.7999999999997,347.66666666666674,1219.5666666666666,485.3,411.9,778.1333333333333,100.83333333333331,613.3,3130.3666666666663,661.7,2037.2,568.8499999999998,431.2000000000001,975.0,864.45,2098.85,346.75,21.700000000000006,248.75,60.7,275.54999999999995,45.35,51.1,54.0,76.15,160.10000000000005,31.0,2699.8,20049.0,5611.85,21830.15,4766.5,7152.3,8252.45,13853.0,18590.1,2352.8,846.95,12257.6,3941.0,11148.9,1658.85,2729.0,3857.5,3412.2,8334.85,1294.65,1589.0,11079.1,4382.2,11387.7,1642.25,2458.75,2731.9,3028.15,6736.9,1048.0,999.9,5882.05,2162.850000000001,6647.6,1059.2,1715.4,2139.8,1805.65,6150.3,669.5,1294.3,2899.85,680.9000000000002,1943.0,528.8,481.45,787.1500000000002,241.35,974.55,259.15,149.45,1406.75,315.5,913.55,188.0,220.25,380.4,390.4,802.75,170.4,221.85,1497.5,395.4,1080.65,177.1,116.6,384.5,304.3,866.0,93.05,1043.6666666666667,9673.333333333334,2040.666666666667,5309.666666666667,1609.0,979.6666666666665,2888.0,1834.666666666667,5508.666666666668,741.0,1141.25,16361.15,3101.45,11012.75,3672.55,2700.45,5858.6,5277.55,12721.7,1643.5500000000004,3469.0,79694.75,24750.2,76852.75,25989.25,19280.2,59448.6,42271.75,67689.75,13551.25,26812.516666666605
2001-01-01,771.5,13219.5,2861.0,11164.5,2342.5,3452.0,5541.0,6534.5,11485.5,1246.5,312.75,718.6,154.6,614.8,115.8,83.85,418.3,117.65,512.2,61.1,447.8666666666666,5056.866666666667,861.2666666666668,3187.8,637.2666666666668,566.1,1322.5,900.0333333333333,2198.5666666666666,379.5333333333333,1068.5,8472.85,1867.35,7477.95,1663.6,1781.65,3636.0,2679.0,8533.7,1297.35,5373.5,126202.0,21333.5,77672.0,23573.0,20394.0,54561.0,52714.5,81602.5,20674.0,67.9,343.0,70.85,350.7999999999999,76.30000000000003,62.9,171.3,76.69999999999997,195.0,36.2,647.85,8621.9,1874.7,4005.3,2075.55,1871.2,1858.55,1599.05,3478.3,570.5999999999998,1959.0,4705.450000000002,2365.65,8730.5,1225.05,1284.3000000000004,3594.3,1483.9,5445.0,1318.8,5836.5,32293.0,15588.5,35294.0,6786.0,7402.0,9292.0,9639.0,23776.0,5749.0,7991.666666666668,64789.0,16676.0,62809.66666666666,17730.0,13057.333333333336,38434.333333333336,40636.333333333336,70550.66666666669,9645.666666666666,299.4500000000001,1232.0500000000004,258.45000000000005,969.95,234.55,241.4,474.85,246.65,887.0999999999998,127.65,4217.133333333334,65625.3,14292.6,61568.16666666666,12311.966666666667,13619.533333333335,30570.8,26525.33333333333,43568.4,10201.966666666667,100.56666666666666,281.93333333333334,198.13333333333333,686.4333333333334,101.56666666666666,166.43333333333334,160.96666666666667,210.36666666666665,468.89999999999986,94.83333333333331,83.66666666666667,394.5333333333333,92.43333333333334,543.8666666666667,121.06666666666666,65.16666666666667,127.06666666666668,90.5,301.6333333333333,48.36666666666667,136.63333333333333,696.4333333333334,126.33333333333331,754.5333333333333,135.43333333333337,60.3,194.9,104.93333333333332,473.73333333333335,64.46666666666665,34.63333333333333,672.5,315.3666666666666,895.7333333333332,314.1666666666667,1276.0,511.9666666666667,408.5333333333333,695.4666666666667,91.2,571.15,3253.1,537.35,2016.75,561.7,447.25,996.8,810.8499999999998,1980.25,362.85,23.0,197.3,60.7,256.0,44.9,40.3,56.1,65.25,168.55,29.3,2488.6,21464.05,5746.75,21780.5,4900.2,7614.0,6639.5,14266.6,18556.5,2560.45,883.4,12011.2,3046.85,11107.7,1724.85,2489.15,3903.6,3202.2,8487.4,1318.8,1596.6,10448.5,3070.15,11593.8,1666.5,1501.5500000000004,2834.65,2955.100000000001,7291.299999999998,947.1,967.6,5816.2,2142.2,6430.55,1058.0500000000004,1878.8,2132.9,1809.6,5691.1,669.75,675.75,2615.8,446.4,1935.1,457.05,363.65,606.95,270.9,939.75,201.95,132.7,1434.4,300.85,890.5,199.15,229.55,388.3,340.15,817.35,160.55,228.65,1438.3000000000004,289.9,1168.35,204.45,113.2,427.4,294.4500000000001,704.2,122.1,1008.0,9350.0,1679.666666666667,5106.0,1580.333333333333,1006.3333333333335,2934.0,1757.0,5617.666666666668,749.3333333333335,1183.25,15246.2,2734.8,10321.5,3411.45,2574.8,5335.3,4984.0,11961.55,1571.2,3306.2,73919.55,22958.4,73992.25,24918.6,20554.1,57599.55,40398.35000000001,65059.3,13200.3,-18966.600000000093
2001-04-01,745.5,13211.0,3149.0,11561.5,2416.5,3414.0,5604.5,6665.5,12023.5,1297.0,386.4,711.25,168.3,760.5,133.75,93.45,318.0499999999999,132.25,532.4000000000002,65.55,533.8000000000002,5312.733333333334,968.9666666666667,3703.666666666666,680.2,633.6999999999998,1362.8666666666666,1006.2,2378.5,425.66666666666674,1204.4,8381.1,2015.2,7757.200000000002,1698.45,1835.5,3653.05,2755.75,8746.6,1345.8,5784.5,126222.5,23213.5,81465.5,23382.0,20651.0,54366.0,51271.0,80360.5,20204.0,73.75,345.2999999999999,88.25,391.1,74.9,59.05,175.7,88.1,229.45,39.5,837.1,8469.35,1971.05,4123.2,1815.1,2009.0,1996.15,1707.75,3656.9,566.3,1980.9,4972.6,2399.65,8869.3,1195.1999999999996,1236.3000000000004,3661.2,1479.45,6062.25,1362.95,6805.5,32531.0,17156.0,36823.5,7056.5,7829.0,9757.0,10302.5,25015.0,6145.5,8067.666666666668,63929.0,17151.333333333332,63904.0,18110.0,12785.0,38967.333333333336,42029.0,71155.66666666669,10206.0,333.2,1266.4,309.75,1194.15,261.2,273.05,499.9500000000001,276.20000000000005,900.45,136.75,6906.966666666667,64808.13333333332,15245.2,64888.46666666667,12808.2,15230.233333333332,30922.8,26792.83333333333,44985.03333333333,10352.866666666667,106.96666666666664,290.33333333333337,192.4333333333333,776.8000000000002,115.0,193.4333333333333,163.3,222.13333333333333,468.6333333333334,97.0,116.36666666666667,401.0,132.0,613.4333333333334,129.86666666666667,89.7,145.96666666666667,118.43333333333334,355.5333333333333,57.03333333333333,170.13333333333333,754.0666666666666,177.30000000000004,840.1,153.06666666666666,76.53333333333333,209.83333333333331,122.53333333333336,567.8000000000002,72.73333333333333,30.7,642.0,339.76666666666665,956.9666666666666,333.3,1179.8333333333333,507.5333333333333,398.06666666666666,725.1999999999998,97.5,788.7,3421.633333333333,688.15,2322.100000000001,620.6,467.75,1095.4499999999996,984.15,2200.0,411.9,26.15,214.3,64.9,283.6,47.05,47.2,56.8,69.3,182.0,32.5,2408.15,20453.9,6008.4,22104.9,5307.2,7855.15,6663.05,14630.55,20041.65,2384.2,1064.6,12075.8,3491.15,10965.85,1763.5500000000004,2505.4,3944.7,3519.350000000001,8520.3,1311.8,1891.95,11247.7,3770.1,13055.1,2057.45,1966.95,3160.85,3647.15,7021.55,1186.0500000000004,1039.7,5885.95,2313.5,6686.85,1102.55,1943.4,2179.9,1817.95,6232.85,666.8,1135.85,3078.8,588.35,1991.7,520.25,403.8,781.65,250.65,1087.25,268.3,164.35000000000005,1488.8000000000004,305.8,946.75,196.2,227.85,394.45,374.45,857.25,165.0,264.65,1536.05,296.35,1358.5500000000004,217.15,118.2,462.5,306.7999999999999,799.0999999999998,140.1,975.0,9509.666666666666,1842.333333333333,5490.333333333333,1688.0,1012.3333333333335,2966.0,1866.333333333333,5774.333333333332,799.6666666666665,1161.5,14991.55,3118.3,10539.8,3440.4,2409.1,5785.35,5221.4,12571.95,1654.4,3565.45,73572.15,23664.1,78670.0,25203.9,20562.55,59190.7,42485.0,68913.7,14585.65,-2926.0
2001-07-01,694.0,12900.5,2909.5,11278.5,2452.0,3429.0,5644.5,6661.5,11633.5,1283.5,569.0999999999998,788.5999999999998,205.2,762.75,139.65,105.4,374.6,181.8,525.15,58.95,822.0,5370.0,1150.6,3879.866666666667,720.1666666666665,558.1,1374.0333333333335,966.1,2366.5666666666666,414.66666666666674,1052.95,8433.2,2102.8,7915.8,1698.6,1937.95,3584.5,2796.9,8899.400000000001,1366.9499999999996,5922.0,124833.0,23952.0,81319.0,24189.5,21609.5,55611.5,54513.5,83167.5,21004.0,78.75,343.55,103.3,399.15,75.75,63.85,175.75,80.3,201.2,39.1,568.75,7910.95,2055.15,4115.200000000002,1969.65,2057.4,1999.35,1755.1,3764.1,608.4,1999.1,5103.85,2456.95,9741.25,1425.3000000000004,1292.05,3762.0,1648.35,6223.25,1344.4,5998.5,31384.5,16076.5,38955.0,7143.0,7820.5,10026.5,9899.5,25108.5,6141.5,8103.0,61008.33333333334,17094.333333333332,63188.66666666666,18017.33333333333,12551.0,39095.333333333336,41307.66666666666,71249.0,10205.333333333334,329.2,1263.75,302.0,1263.55,330.4,239.05,516.8499999999998,263.75,909.1,139.45,10814.6,59725.63333333334,14497.733333333332,64330.66666666666,12575.833333333336,14006.833333333336,30566.7,25045.766666666666,44370.46666666667,10341.933333333332,116.46666666666664,285.4,229.63333333333333,816.1999999999998,120.0,189.86666666666665,165.4,226.2,465.8666666666666,103.46666666666664,129.46666666666667,400.56666666666666,151.1,616.1,127.83333333333331,63.53333333333333,125.36666666666667,115.03333333333336,338.1666666666667,55.2,225.66666666666663,745.0,207.56666666666663,860.8333333333335,156.66666666666666,44.13333333333333,208.46666666666667,124.63333333333333,492.3666666666666,72.23333333333333,36.66666666666666,609.8333333333334,320.23333333333335,966.3666666666667,343.3333333333333,1186.1333333333332,510.8666666666666,420.6,718.7666666666668,97.5,861.5,3379.433333333333,787.5999999999998,2447.600000000001,651.2,488.95,1113.35,1008.7,2272.3,429.45,26.4,207.75,62.2,304.5,50.35,54.8,56.3,82.94999999999997,181.4,35.1,2941.1,19754.7,5654.3,22102.65,5017.4,7779.8,6877.25,14822.4,19040.15,2650.05,917.45,11993.55,3698.35,11059.7,1836.95,2379.2,4010.7,3621.25,8553.349999999999,1326.05,1773.85,10659.4,3770.4,12580.05,1782.85,1589.35,2882.9,3022.8,6857.8,943.0,1020.9,5807.35,2375.15,6806.549999999998,1102.5,1937.5,2215.2,1832.05,6019.65,671.2,1940.5,3093.95,631.2,1853.85,530.4000000000002,322.65,886.5,256.05,1013.9,250.7,150.35,1465.6,328.0499999999999,978.8,202.35,219.35,398.2,384.8,857.6,160.25,319.5,1580.3,401.95,1325.95,215.35,110.8,456.6,295.75,745.1,123.1,1017.3333333333335,8977.333333333334,2029.0,5490.666666666667,1660.333333333333,1049.0,2991.333333333333,1776.0,5902.333333333332,798.0,1083.9499999999996,13697.0,2872.6,9937.05,3201.3,2395.9,5732.4,4686.2,11654.0,1537.6999999999996,3375.85,71456.25,23760.9,80100.1,24838.55,21063.95,58957.85,42972.2,69673.1,13831.1,-10491.566666666884
2001-10-01,722.0,13102.5,3128.0,11813.5,2611.0,3473.0,5603.0,6848.5,12358.5,1343.0,420.7000000000001,818.85,187.8,833.55,142.55,124.5,402.0,217.15,559.55,69.25,462.9333333333333,5915.8,1257.5666666666666,3974.666666666666,893.3333333333335,526.5666666666667,1325.2333333333333,1209.2666666666667,2645.1,478.83333333333326,979.7,8725.85,2131.75,8131.25,1790.3,1862.8,3870.8,2971.0,8996.95,1377.75,5575.5,124019.0,24300.5,82137.5,24439.0,25067.5,55052.0,53206.0,88964.5,21404.0,76.15,370.55,103.75,409.5,80.4,60.9,181.15,86.0,235.1,42.2,374.6,8486.5,2128.350000000001,4235.4,1968.1,2215.9,2109.25,1797.3,3921.1,596.3499999999998,1979.1,5068.5,2399.75,8840.05,1581.6,1494.5500000000004,3897.9,1935.1,6653.450000000002,1403.15,6892.5,32302.5,17812.0,39849.5,7631.5,7860.5,10501.5,11043.0,26673.5,6626.0,8248.333333333334,64082.33333333334,17793.333333333332,64780.66666666666,19986.33333333333,12725.666666666664,39551.66666666666,43509.0,73312.33333333331,10487.333333333334,329.35,1269.5500000000004,307.0,1150.4499999999996,292.75,281.0,526.0999999999998,253.65,907.05,137.65,10328.566666666666,64407.6,15194.7,65196.2,14316.066666666666,16125.866666666667,31345.033333333336,28440.5,53825.8,10530.666666666666,124.03333333333336,288.56666666666666,252.0,732.3666666666667,117.13333333333333,186.33333333333331,168.03333333333333,237.53333333333333,489.1333333333334,102.33333333333331,93.73333333333336,428.1,143.96666666666667,640.2333333333332,139.13333333333333,99.7,156.29999999999995,123.46666666666664,389.1333333333334,67.2,133.06666666666666,783.7666666666668,214.96666666666667,882.9666666666667,153.03333333333333,58.5,208.66666666666663,119.4,535.4666666666667,72.89999999999998,39.36666666666667,644.6999999999998,345.0333333333333,1055.5,372.2333333333333,1312.8666666666666,528.5333333333333,447.3,851.9333333333334,105.66666666666669,699.4,3459.2666666666664,825.0,2572.25,687.6,514.4,1175.45,1126.55,2603.15,454.2,28.3,200.25,64.8,268.04999999999995,52.45,42.8,57.0,69.55,182.3,35.6,2864.9,20278.95,6222.65,22510.95,5142.75,8011.5,6959.3,15156.75,20238.9,2551.3,813.85,12196.9,3793.6,11319.85,1995.3,2614.5,4049.1,3703.45,8618.0,1329.65,1597.4,10999.75,4606.6,12799.3,1957.15,2503.600000000001,2979.0,3213.600000000001,8378.650000000001,1227.1,986.55,6045.2,2393.05,7010.6,1159.25,1867.2,2270.4,1828.85,6646.5,682.95,1872.05,3161.25,838.1,1832.55,576.85,480.65,847.0,248.4,982.15,216.6,157.6,1498.5,319.5,991.0,203.25,201.35,410.5,416.75,896.8,169.8,258.8,1614.55,372.7000000000001,1192.4499999999996,209.8,122.65,441.9500000000001,299.5,944.2,106.4,997.6666666666665,9452.0,1913.0,5711.0,1929.333333333333,992.3333333333335,3034.666666666666,1967.666666666667,5917.666666666668,792.0,1073.25,15185.75,3099.8,10298.95,3416.3,2402.3,5288.299999999998,5220.8,12294.0,1587.8000000000004,3285.55,71884.35,25196.45,80051.54999999999,26368.15,20504.9,59958.1,43313.75,71595.25,14447.6,30863.100000000093
